aX,aY,aZ,gX,gY,gZ
-0.337,0.173,0.900,0.488,2.563,1.038
-0.337,0.174,0.903,1.343,1.404,1.465
-0.337,0.176,0.899,0.854,1.099,1.343
-0.338,0.174,0.900,1.160,2.747,1.160
-0.339,0.175,0.897,0.732,1.953,0.854
-0.339,0.176,0.900,0.671,1.953,1.038
-0.338,0.170,0.901,0.854,2.197,1.221
-0.339,0.172,0.898,0.610,1.038,1.160
-0.337,0.174,0.897,1.221,1.343,1.282
-0.337,0.177,0.901,0.427,0.488,1.160
-0.337,0.178,0.902,0.610,1.526,1.160
-0.336,0.172,0.900,0.793,2.136,1.282
-0.337,0.173,0.899,1.099,0.977,1.709
-0.339,0.176,0.900,0.916,2.197,1.160
-0.337,0.173,0.898,0.732,1.282,1.282
-0.338,0.176,0.896,0.732,2.380,0.916
-0.336,0.174,0.902,0.854,1.038,1.465
-0.338,0.173,0.901,0.732,1.465,0.977
-0.337,0.173,0.899,0.916,1.282,1.099
-0.337,0.177,0.899,1.404,1.221,1.343
-0.337,0.175,0.899,0.977,1.038,1.526
-0.339,0.175,0.898,0.732,1.831,1.099
-0.337,0.172,0.900,1.221,2.747,1.099
-0.337,0.174,0.905,0.549,0.916,0.916
-0.339,0.176,0.898,1.465,1.648,1.160
-0.339,0.174,0.895,0.732,2.014,1.160
-0.337,0.175,0.904,0.549,1.465,1.038
-0.339,0.177,0.899,1.160,0.854,1.404
-0.338,0.177,0.896,0.732,1.587,1.160
-0.337,0.173,0.900,0.549,1.648,1.221
-0.338,0.176,0.900,0.610,1.770,1.038
-0.338,0.177,0.898,1.038,1.038,1.465
-0.339,0.176,0.899,1.160,1.648,1.648
-0.339,0.175,0.900,0.732,1.343,1.038
-0.337,0.167,0.888,0.854,1.587,1.343
-0.343,0.181,0.904,1.404,2.197,1.099
-0.332,0.176,0.904,0.366,1.282,1.038
-0.340,0.178,0.901,0.854,1.160,1.404
-0.339,0.176,0.896,0.671,1.404,1.038
-0.336,0.177,0.901,0.793,1.282,1.282
-0.338,0.176,0.900,1.282,1.465,1.587
-0.339,0.172,0.895,1.343,2.380,1.099
-0.339,0.175,0.899,0.732,0.122,1.343
-0.341,0.177,0.896,0.610,0.793,1.160
-0.338,0.175,0.897,1.587,2.686,1.343
-0.339,0.173,0.903,1.343,2.502,1.221
-0.338,0.177,0.899,1.465,2.197,1.221
-0.337,0.173,0.899,1.404,1.831,1.526
-0.338,0.176,0.898,1.221,1.404,1.221
-0.337,0.175,0.900,1.282,1.526,1.465
-0.338,0.174,0.898,1.465,1.343,1.465
-0.336,0.174,0.897,1.465,1.892,1.282
-0.337,0.175,0.902,0.610,2.014,0.732
-0.338,0.178,0.898,1.282,1.343,1.282
-0.338,0.175,0.898,1.282,2.319,1.160
-0.337,0.176,0.901,1.160,1.892,0.977
-0.339,0.176,0.897,0.977,1.343,0.977
-0.337,0.173,0.899,0.793,1.221,1.343
-0.339,0.175,0.899,1.099,2.319,1.099
-0.339,0.173,0.897,0.549,1.648,0.732
-0.338,0.175,0.898,0.427,1.160,0.671
-0.336,0.175,0.900,0.671,1.770,0.732
-0.338,0.176,0.898,1.099,1.038,1.099
-0.338,0.175,0.898,0.671,1.892,0.916
-0.337,0.176,0.900,1.160,1.465,1.099
-0.337,0.177,0.898,1.160,1.038,1.282
-0.340,0.171,0.899,1.160,2.502,1.221
-0.338,0.174,0.898,1.099,1.221,1.038
-0.339,0.176,0.897,1.465,2.258,0.977
-0.336,0.174,0.899,0.854,1.831,0.793
-0.337,0.176,0.903,0.610,2.197,0.427
-0.337,0.176,0.900,1.404,1.343,1.465
-0.335,0.172,0.898,1.160,1.099,1.404
-0.337,0.175,0.899,0.793,1.709,0.854
-0.338,0.179,0.899,1.343,0.854,1.526
-0.337,0.174,0.898,0.854,1.648,1.282
-0.338,0.171,0.898,1.282,3.113,0.977
-0.338,0.175,0.900,0.671,0.793,0.977
-0.337,0.173,0.899,1.160,1.038,1.160
-0.337,0.176,0.898,1.160,1.526,1.099
-0.336,0.179,0.902,1.404,1.587,1.221
-0.337,0.176,0.898,1.648,2.136,1.282
-0.337,0.172,0.901,1.160,1.282,1.648
-0.338,0.173,0.900,1.343,2.136,0.977
-0.339,0.175,0.896,1.404,1.038,1.343
-0.338,0.175,0.896,0.854,1.343,1.038
-0.338,0.174,0.900,0.977,1.648,0.916

-0.338,0.175,0.898,1.099,1.404,0.916
-0.337,0.174,0.899,1.160,1.282,1.099
-0.338,0.174,0.897,1.160,2.563,0.854
-0.337,0.175,0.902,1.221,2.563,1.038
-0.338,0.175,0.899,0.793,1.892,0.854
-0.338,0.176,0.897,0.549,1.465,0.916
-0.339,0.176,0.899,0.854,2.380,1.099
-0.337,0.173,0.900,0.610,1.465,1.160
-0.338,0.176,0.897,0.977,0.793,1.404
-0.339,0.173,0.900,1.282,2.014,1.587
-0.339,0.172,0.899,1.160,2.625,0.854
-0.338,0.177,0.896,1.038,1.892,0.916
-0.336,0.174,0.904,0.916,2.686,1.099
-0.339,0.172,0.900,1.343,1.648,1.282
-0.338,0.174,0.896,0.854,0.977,0.977
-0.339,0.175,0.898,1.038,2.075,0.793
-0.339,0.177,0.900,1.221,1.770,1.160
-0.338,0.178,0.899,1.099,0.916,1.587
-0.338,0.173,0.901,0.610,1.160,1.587
-0.339,0.171,0.898,1.343,1.404,1.526
-0.339,0.174,0.897,1.221,0.916,1.343
-0.339,0.173,0.900,0.549,2.136,0.854
-0.339,0.177,0.898,0.793,2.075,0.610
-0.339,0.175,0.899,0.671,1.892,1.282
-0.338,0.171,0.900,0.854,2.563,0.793
-0.338,0.179,0.899,0.916,0.793,0.977
-0.340,0.178,0.898,1.282,1.221,1.465
-0.339,0.173,0.899,1.587,2.502,1.465
-0.339,0.171,0.899,1.404,2.319,0.977
-0.339,0.176,0.900,1.282,2.075,0.793
-0.340,0.177,0.898,1.404,1.343,1.343
-0.339,0.175,0.899,1.099,1.953,1.282
-0.340,0.175,0.900,0.793,2.075,0.977
-0.340,0.174,0.899,0.610,2.258,1.038
-0.339,0.172,0.899,1.038,2.686,1.160
-0.339,0.174,0.899,1.099,0.977,1.282
-0.340,0.176,0.898,0.732,1.099,1.343
-0.337,0.176,0.902,0.549,2.136,0.854
-0.340,0.175,0.898,0.671,1.099,1.160
-0.340,0.172,0.901,0.977,2.014,1.526
-0.334,0.172,0.896,1.282,1.404,1.282
-0.342,0.174,0.895,-0.061,1.953,1.221
-0.344,0.179,0.899,1.221,2.502,1.099
-0.342,0.177,0.894,0.488,3.052,1.221
-0.337,0.173,0.902,0.916,2.625,0.854
-0.341,0.178,0.899,1.648,0.916,1.282
-0.340,0.176,0.896,1.160,3.174,1.221
-0.336,0.171,0.900,0.366,1.343,1.038
-0.341,0.176,0.900,0.916,1.953,0.671
-0.340,0.177,0.895,1.099,1.648,1.526
-0.338,0.174,0.901,0.916,3.723,1.099
-0.338,0.173,0.901,1.038,2.197,0.610
-0.339,0.178,0.895,1.038,1.892,1.099
-0.336,0.171,0.902,0.977,2.991,1.221
-0.336,0.175,0.901,0.549,1.770,0.854
-0.338,0.178,0.899,1.099,2.808,1.160
-0.339,0.173,0.899,0.732,2.563,0.977
-0.338,0.172,0.899,0.549,1.099,1.099
-0.339,0.174,0.899,1.465,2.014,0.977
-0.338,0.174,0.898,0.854,1.831,0.916
-0.338,0.178,0.899,1.099,1.160,1.282
-0.339,0.177,0.898,1.038,2.075,1.038
-0.337,0.172,0.900,0.916,1.038,1.404
-0.337,0.170,0.900,1.282,1.831,1.282
-0.339,0.173,0.899,0.977,1.221,0.793
-0.340,0.179,0.898,0.732,1.282,1.099
-0.340,0.174,0.897,0.793,2.258,1.099
-0.339,0.174,0.897,0.732,1.526,1.343
-0.339,0.175,0.899,0.732,1.770,1.160
-0.343,0.174,0.897,1.221,3.235,1.099
-0.338,0.174,0.899,0.916,1.770,1.038
-0.342,0.177,0.899,0.916,1.648,0.977
-0.339,0.176,0.900,1.038,3.174,1.099
-0.337,0.172,0.900,0.854,2.441,1.099
-0.339,0.174,0.900,1.282,2.747,0.854
-0.338,0.177,0.899,0.488,1.221,0.916
-0.337,0.177,0.903,1.343,1.648,0.916
-0.338,0.178,0.898,1.099,1.282,1.343
-0.340,0.177,0.899,0.854,1.770,1.526
-0.340,0.168,0.899,1.648,2.869,1.465
-0.330,0.170,0.891,0.793,1.709,0.732
-0.339,0.173,0.915,0.610,3.052,1.282
-0.343,0.178,0.895,1.221,1.221,0.122
-0.341,0.180,0.892,1.343,1.526,0.854
-0.337,0.172,0.907,0.549,2.625,0.854
-0.339,0.176,0.895,1.038,2.014,0.549
-0.338,0.173,0.900,1.038,2.136,1.282
-0.337,0.176,0.906,0.732,1.099,1.099
-0.340,0.179,0.897,1.526,0.793,1.465
-0.340,0.172,0.900,1.282,2.686,1.587
-0.338,0.171,0.896,1.160,2.380,1.038
-0.340,0.175,0.899,0.977,2.014,0.977
-0.338,0.177,0.901,0.916,2.014,0.732
-0.337,0.177,0.898,0.977,2.197,0.916
-0.336,0.175,0.899,0.488,1.526,1.038
-0.338,0.174,0.898,1.099,0.854,1.282
-0.337,0.171,0.901,1.221,1.648,1.221
-0.338,0.176,0.901,1.160,1.526,1.160
-0.341,0.176,0.897,1.038,1.831,1.099
-0.337,0.171,0.900,0.793,1.587,0.854

-0.339,0.174,0.899,0.610,0.793,0.854
-0.339,0.175,0.900,0.916,2.502,0.427
-0.338,0.178,0.900,1.221,1.465,0.916
-0.336,0.179,0.900,0.854,1.282,1.343
-0.338,0.174,0.899,0.793,2.014,1.160
-0.338,0.172,0.900,0.854,1.831,1.404
-0.340,0.172,0.899,1.404,1.648,1.404
-0.340,0.171,0.896,1.343,2.502,0.854
-0.336,0.174,0.905,0.916,2.197,0.366
-0.340,0.176,0.899,1.038,1.160,0.671
-0.339,0.173,0.893,0.366,2.075,1.038
-0.337,0.168,0.903,1.587,2.502,1.099
-0.339,0.178,0.899,1.038,0.671,0.549
-0.339,0.183,0.896,1.038,2.502,1.038
-0.337,0.171,0.904,1.160,2.502,1.526
-0.337,0.174,0.899,1.282,1.831,1.038
-0.338,0.179,0.897,0.305,1.892,0.916
-0.338,0.173,0.901,1.465,2.502,1.282
-0.337,0.172,0.897,0.916,2.197,0.916
-0.337,0.179,0.898,0.671,1.099,0.916
-0.338,0.177,0.901,0.977,1.587,1.404
-0.337,0.174,0.896,1.282,2.197,1.160
-0.336,0.173,0.899,0.854,2.014,0.916
-0.338,0.176,0.902,1.160,2.075,0.916
-0.339,0.176,0.898,1.282,1.953,1.038
-0.336,0.175,0.898,0.977,2.014,0.977
-0.336,0.178,0.900,0.977,1.648,0.854
-0.338,0.177,0.899,0.916,1.587,1.282
-0.336,0.173,0.899,1.099,1.343,1.648
-0.340,0.174,0.896,1.282,2.075,1.404
-0.340,0.174,0.897,1.465,2.502,1.282
-0.339,0.172,0.897,0.732,1.587,0.977
-0.340,0.173,0.897,1.282,1.465,1.282
-0.338,0.172,0.897,1.282,2.319,0.854
-0.337,0.177,0.901,0.793,1.526,1.038
-0.338,0.180,0.896,0.977,1.038,1.160
-0.340,0.177,0.899,0.854,1.282,1.282
-0.339,0.174,0.899,0.977,1.343,1.221
-0.340,0.172,0.896,1.160,2.319,1.160
-0.339,0.174,0.901,1.160,1.953,0.732
-0.339,0.177,0.899,1.038,1.892,1.221
-0.339,0.172,0.897,1.465,2.319,1.221
-0.339,0.168,0.900,0.732,2.380,0.793
-0.338,0.174,0.903,1.526,1.465,0.977
-0.337,0.179,0.899,0.549,0.549,1.221
-0.337,0.177,0.898,0.732,1.282,1.404
-0.339,0.175,0.900,1.038,2.014,1.343
-0.340,0.174,0.897,1.160,2.136,1.465
-0.341,0.173,0.896,1.343,1.709,1.465
-0.341,0.174,0.896,1.038,1.953,1.221
-0.340,0.170,0.900,0.854,2.869,1.038
-0.340,0.173,0.899,0.732,1.282,0.671
-0.341,0.177,0.899,0.427,1.343,0.366
-0.339,0.179,0.901,1.343,1.953,0.793
-0.339,0.179,0.899,0.916,1.831,1.343
-0.340,0.175,0.898,1.404,1.343,1.892
-0.339,0.172,0.896,1.160,2.441,1.465
-0.340,0.172,0.898,0.793,1.648,1.160
-0.342,0.174,0.897,1.404,2.319,0.977
-0.340,0.174,0.900,1.160,1.953,1.038
-0.339,0.174,0.899,0.488,1.587,0.793
-0.340,0.177,0.899,0.916,0.671,1.282
-0.340,0.177,0.900,1.404,2.258,1.160
-0.339,0.174,0.896,0.671,1.038,1.404
-0.343,0.174,0.896,1.343,2.319,1.465
-0.341,0.170,0.897,1.160,2.869,1.160
-0.340,0.172,0.897,0.977,2.075,0.793
-0.341,0.174,0.899,1.099,2.075,0.793
-0.338,0.175,0.900,0.671,1.221,0.854
-0.339,0.181,0.897,0.793,1.709,0.854
-0.340,0.179,0.898,1.099,1.831,1.770
-0.340,0.171,0.899,1.221,2.686,1.587
-0.341,0.172,0.895,1.099,2.563,1.343
-0.341,0.171,0.896,1.343,1.892,1.587
-0.339,0.176,0.901,0.671,0.427,1.099
-0.339,0.180,0.898,1.099,1.343,1.160
-0.338,0.172,0.898,0.977,2.441,1.343
-0.339,0.174,0.899,0.549,0.183,0.977
-0.340,0.180,0.897,1.038,2.258,1.099
-0.340,0.177,0.898,0.305,2.136,1.343
-0.343,0.174,0.895,0.793,1.526,1.770
-0.340,0.170,0.896,1.465,2.747,1.587
-0.339,0.173,0.897,1.099,1.221,1.221
-0.338,0.175,0.899,1.099,1.282,1.160
-0.339,0.176,0.899,0.366,1.831,1.038
-0.338,0.175,0.900,0.854,2.441,0.916
-0.338,0.177,0.900,0.793,1.099,1.160
-0.340,0.177,0.896,0.671,1.526,1.221
-0.340,0.172,0.897,1.343,2.625,1.709
-0.328,0.170,0.891,0.732,1.709,1.038
-0.348,0.178,0.904,0.854,2.258,0.488
-0.342,0.174,0.895,0.671,1.099,0.916
-0.338,0.174,0.898,0.854,3.967,0.854
-0.339,0.176,0.899,0.916,1.343,0.732
-0.338,0.182,0.896,0.610,1.892,0.549
-0.338,0.178,0.899,0.549,1.953,1.709
-0.338,0.171,0.899,1.282,2.014,1.831
-0.340,0.171,0.896,1.343,2.441,1.160
-0.339,0.176,0.898,0.732,1.831,0.854
-0.337,0.175,0.896,0.977,1.831,0.977

-0.336,0.176,0.901,0.916,1.892,0.977
-0.337,0.175,0.900,0.732,1.526,0.977
-0.337,0.173,0.899,1.038,1.221,1.282
-0.336,0.176,0.902,0.549,1.099,0.916
-0.338,0.179,0.898,0.854,0.488,1.709
-0.337,0.176,0.896,1.221,1.770,1.587
-0.339,0.170,0.898,1.343,2.686,1.282
-0.336,0.170,0.902,0.854,1.709,1.160
-0.338,0.177,0.900,1.038,1.526,0.732
-0.336,0.178,0.899,1.282,2.014,1.160
-0.337,0.175,0.899,1.221,1.892,1.099
-0.337,0.176,0.897,0.977,1.465,1.221
-0.338,0.173,0.901,0.610,2.136,1.160
-0.338,0.173,0.897,0.732,0.977,1.099
-0.339,0.175,0.901,0.488,1.282,1.160
-0.337,0.173,0.899,1.099,1.221,1.221
-0.340,0.172,0.896,1.465,1.648,1.160
-0.340,0.174,0.896,1.099,1.221,0.916
-0.338,0.176,0.900,1.404,1.953,0.793
-0.337,0.175,0.898,1.160,2.502,0.854
-0.337,0.176,0.901,0.854,1.465,1.099
-0.338,0.173,0.898,1.587,2.075,1.221
-0.337,0.176,0.897,1.587,2.136,0.977
-0.338,0.178,0.899,0.732,1.770,1.160
-0.337,0.172,0.899,1.099,2.380,1.099
-0.339,0.172,0.898,1.465,1.831,1.221
-0.339,0.175,0.899,1.038,2.380,0.671
-0.337,0.175,0.899,0.793,1.770,0.793
-0.338,0.174,0.901,1.099,2.136,0.977
-0.338,0.175,0.899,0.916,1.526,0.854
-0.337,0.176,0.899,0.854,1.160,1.282
-0.337,0.176,0.901,0.854,1.892,1.038
-0.337,0.178,0.898,1.343,1.648,1.343
-0.340,0.174,0.898,1.160,1.709,1.404
-0.339,0.176,0.899,1.831,1.953,1.099
-0.340,0.173,0.898,1.343,2.930,0.854
-0.337,0.171,0.899,1.648,2.563,0.916
-0.337,0.175,0.900,0.549,1.587,0.610
-0.338,0.176,0.901,1.221,2.441,0.671
-0.337,0.176,0.896,1.404,0.793,1.221
-0.337,0.179,0.898,0.916,1.709,1.343
-0.339,0.175,0.899,1.221,2.869,1.282
-0.337,0.171,0.899,0.793,2.075,1.221
-0.339,0.173,0.899,0.854,2.258,0.732
-0.340,0.174,0.898,1.343,1.282,1.282
-0.337,0.175,0.897,0.671,1.892,0.549
-0.337,0.175,0.900,1.404,3.235,0.610
-0.336,0.176,0.903,1.465,1.770,1.038
-0.336,0.177,0.901,1.404,2.502,0.977
-0.336,0.177,0.898,0.977,0.732,1.282
-0.337,0.178,0.898,0.916,1.343,1.160
-0.338,0.175,0.896,0.854,2.319,1.465
-0.338,0.171,0.901,0.488,2.197,1.099
-0.339,0.169,0.897,1.465,2.502,1.038
-0.336,0.172,0.898,0.549,1.160,0.793
-0.336,0.180,0.903,0.610,1.770,0.610
-0.338,0.177,0.899,0.916,1.953,0.793
-0.337,0.173,0.899,0.793,2.441,1.160
-0.337,0.173,0.899,0.671,1.831,1.038
-0.336,0.174,0.901,0.977,1.160,1.465
-0.338,0.176,0.898,0.793,0.488,1.526
-0.337,0.174,0.897,0.793,1.404,1.465
-0.338,0.173,0.899,1.465,1.770,1.282
-0.337,0.172,0.902,1.221,2.747,0.854
-0.336,0.174,0.901,1.465,2.014,0.916
-0.338,0.178,0.900,1.221,2.136,1.099
-0.337,0.176,0.898,1.221,1.892,1.221
-0.337,0.174,0.897,1.099,1.465,1.221
-0.337,0.175,0.903,0.732,1.587,1.465
-0.339,0.174,0.898,0.916,0.977,1.282
-0.340,0.173,0.896,1.099,1.709,1.404
-0.337,0.174,0.899,1.038,1.343,1.282
-0.341,0.175,0.896,1.282,2.625,0.916
-0.339,0.169,0.899,0.671,2.136,0.916
-0.338,0.175,0.900,0.549,1.221,0.488
-0.339,0.178,0.898,0.977,1.892,0.916
-0.338,0.177,0.898,1.038,1.831,1.099
-0.338,0.175,0.899,1.038,1.465,1.404
-0.338,0.173,0.899,0.793,1.587,1.282
-0.340,0.174,0.896,0.977,1.221,1.404
-0.339,0.174,0.900,1.709,2.808,1.221
-0.338,0.174,0.900,0.854,1.770,1.099
-0.340,0.176,0.898,1.343,1.953,1.282
-0.340,0.172,0.896,1.343,2.319,1.282
-0.336,0.174,0.901,0.671,2.075,1.038
-0.339,0.180,0.901,1.038,0.977,1.282
-0.339,0.176,0.896,1.221,1.770,1.221
-0.341,0.172,0.896,1.038,1.953,1.465
-0.340,0.177,0.901,0.732,0.916,1.221
-0.341,0.177,0.894,1.404,1.587,1.404
-0.340,0.170,0.897,0.854,3.113,1.343
-0.338,0.172,0.903,0.916,1.160,1.099
-0.339,0.176,0.897,0.916,1.709,0.916
-0.338,0.175,0.899,1.343,3.113,1.038
-0.340,0.177,0.900,1.343,1.953,0.916
-0.338,0.176,0.898,0.854,1.587,1.343
-0.339,0.174,0.897,1.221,1.648,1.221
-0.340,0.177,0.896,1.099,1.404,1.404
-0.339,0.175,0.898,1.160,1.770,1.526
-0.341,0.171,0.895,1.038,2.075,1.282

-0.340,0.172,0.899,1.221,2.258,1.221
-0.339,0.175,0.899,0.916,1.709,0.916
-0.339,0.175,0.898,0.610,1.282,1.221
-0.340,0.176,0.898,1.404,2.686,0.854
-0.339,0.175,0.899,1.038,2.502,1.038
-0.339,0.175,0.901,0.427,1.343,1.160
-0.340,0.175,0.896,1.099,2.380,1.160
-0.340,0.176,0.898,0.732,1.343,1.465
-0.339,0.173,0.900,0.427,1.831,1.282
-0.340,0.170,0.898,1.343,2.136,1.221
-0.340,0.175,0.897,0.977,1.770,0.916
-0.339,0.176,0.902,0.793,1.892,0.854
-0.339,0.176,0.899,1.587,1.831,1.160
-0.339,0.176,0.896,0.793,1.587,1.038
-0.340,0.175,0.897,0.854,1.526,1.404
-0.340,0.174,0.899,1.282,1.709,1.526
-0.339,0.173,0.899,1.404,1.770,1.465
-0.341,0.174,0.896,0.977,1.831,1.282
-0.341,0.171,0.898,0.977,1.953,0.977
-0.340,0.173,0.899,1.099,1.526,0.793
-0.339,0.178,0.898,0.916,1.770,0.977
-0.338,0.174,0.902,1.099,1.892,1.221
-0.339,0.177,0.899,1.526,1.343,1.343
-0.339,0.175,0.897,0.854,1.221,1.465
-0.342,0.175,0.898,1.038,1.526,1.343
-0.340,0.174,0.898,1.282,2.625,1.160
-0.340,0.171,0.898,0.977,2.075,0.916
-0.341,0.172,0.900,1.038,1.526,1.038
-0.341,0.175,0.897,0.610,1.343,0.793
-0.339,0.177,0.899,0.916,1.770,1.221
-0.339,0.176,0.902,1.404,1.892,1.465
-0.340,0.173,0.897,1.221,2.380,1.221
-0.344,0.173,0.896,1.160,2.075,1.221
-0.341,0.175,0.897,1.404,1.526,1.343
-0.340,0.176,0.897,0.977,1.770,1.160
-0.343,0.172,0.897,0.732,2.808,0.732
-0.341,0.173,0.897,1.160,1.587,1.099
-0.340,0.176,0.900,0.671,1.770,0.732
-0.340,0.178,0.898,1.526,1.221,1.038
-0.340,0.177,0.896,0.977,2.014,1.221
-0.341,0.173,0.898,0.854,2.441,1.282
-0.342,0.171,0.896,1.038,2.380,1.160
-0.340,0.171,0.898,0.977,2.563,0.488
-0.343,0.174,0.897,1.648,1.587,0.488
-0.340,0.176,0.897,1.343,1.404,1.099
-0.340,0.177,0.898,0.671,2.075,0.793
-0.340,0.175,0.898,0.732,2.319,1.282
-0.339,0.173,0.898,1.221,2.075,1.221
-0.340,0.176,0.899,0.916,1.709,1.282
-0.341,0.176,0.897,1.465,2.380,1.221
-0.340,0.172,0.895,1.404,2.869,1.282
-0.339,0.171,0.900,0.793,2.197,0.793
-0.340,0.177,0.900,1.343,1.526,1.038
-0.341,0.175,0.899,1.099,3.235,0.793
-0.340,0.177,0.898,1.160,1.770,0.854
-0.340,0.176,0.897,0.671,2.258,0.732
-0.338,0.174,0.899,1.099,2.441,1.221
-0.339,0.174,0.897,0.732,1.221,1.404
-0.340,0.172,0.896,1.099,2.258,1.099
-0.339,0.173,0.897,0.977,1.404,1.282
-0.338,0.176,0.898,0.732,0.977,1.099
-0.340,0.176,0.899,0.610,1.587,0.793
-0.339,0.172,0.898,0.977,2.258,1.038
-0.340,0.170,0.896,1.221,1.343,0.977
-0.340,0.176,0.898,1.099,1.038,1.099
-0.339,0.177,0.899,1.160,2.502,0.977
-0.340,0.176,0.896,0.916,1.221,1.099
-0.340,0.174,0.900,1.221,2.441,1.221
-0.339,0.174,0.899,1.221,1.343,1.160
-0.339,0.173,0.895,1.099,2.136,0.977
-0.340,0.175,0.900,1.038,2.747,0.793
-0.340,0.172,0.897,0.854,1.831,0.793
-0.338,0.173,0.898,1.038,1.038,1.099
-0.339,0.176,0.900,1.221,1.770,0.916
-0.338,0.177,0.899,1.221,2.319,0.916
-0.339,0.174,0.897,0.488,1.160,1.160
-0.340,0.174,0.897,0.427,1.221,1.160
-0.339,0.174,0.898,0.732,1.892,1.099
-0.338,0.174,0.899,0.671,1.221,1.343
-0.340,0.174,0.898,1.465,1.892,1.343
-0.339,0.173,0.900,1.038,2.441,0.916
-0.340,0.176,0.897,1.465,1.465,1.099
-0.340,0.175,0.899,0.854,2.686,1.038
-0.338,0.174,0.900,1.099,1.953,1.160
-0.340,0.175,0.895,1.587,1.648,1.465
-0.340,0.172,0.897,0.488,1.770,1.526
-0.339,0.174,0.897,0.732,2.319,0.916
-0.339,0.173,0.898,0.916,3.113,0.977
-0.338,0.173,0.901,1.465,2.136,1.221
-0.340,0.176,0.900,1.404,2.075,0.977
-0.338,0.173,0.899,1.099,2.686,0.732
-0.338,0.176,0.899,1.282,1.648,1.099
-0.339,0.180,0.899,0.732,0.610,1.343
-0.338,0.173,0.899,0.793,2.258,1.587
-0.340,0.171,0.898,1.221,1.221,1.526
-0.340,0.172,0.898,0.854,1.404,1.160
-0.340,0.176,0.897,1.221,1.892,1.099
-0.337,0.176,0.899,0.610,1.770,0.793
-0.338,0.176,0.899,0.854,1.160,1.160
-0.338,0.173,0.901,1.038,1.892,1.343

-0.340,0.173,0.900,1.221,1.404,1.038
-0.340,0.177,0.898,0.610,0.977,1.282
-0.339,0.172,0.899,1.038,3.113,1.160
-0.340,0.174,0.897,0.488,1.648,1.038
-0.340,0.174,0.898,0.854,1.465,1.221
-0.337,0.173,0.901,0.549,1.465,0.793
-0.338,0.176,0.899,0.732,1.343,0.854
-0.337,0.174,0.901,0.610,1.831,1.099
-0.339,0.174,0.898,1.160,2.563,0.977
-0.340,0.175,0.899,1.160,2.136,1.221
