aX,aY,aZ,gX,gY,gZ
-0.014,0.031,0.972,1.343,2.136,2.075
-0.016,0.034,0.971,1.038,1.587,2.075
-0.018,0.029,0.968,1.038,1.404,1.465
-0.006,0.049,0.976,1.282,2.014,1.038
-0.069,0.075,0.970,1.465,1.892,2.014
-0.020,0.025,0.964,1.343,1.343,1.282
0.028,-0.009,0.967,0.671,1.831,0.366
0.003,0.021,0.975,0.977,1.282,1.648
-0.019,0.040,0.970,1.099,1.160,1.465
-0.021,0.033,0.968,1.709,1.831,1.587
-0.054,0.055,0.966,1.709,1.709,1.587
0.015,0.000,0.963,1.404,1.404,1.648
0.012,0.004,0.965,1.465,0.977,3.296
0.032,-0.006,0.971,1.282,1.587,1.770
-0.033,0.052,0.980,1.099,2.502,0.793
-0.024,0.034,0.973,1.343,3.235,1.526
-0.017,0.034,0.973,1.404,2.136,2.380
-0.022,0.033,0.960,1.160,1.953,1.526
0.021,-0.016,0.966,0.854,2.136,0.977
-0.001,0.016,0.973,1.648,2.136,1.892
-0.060,0.065,0.973,1.465,1.526,2.869
-0.053,0.063,0.972,1.160,1.038,1.770
-0.018,0.034,0.971,1.038,1.892,1.099
-0.014,0.031,0.969,1.465,2.136,1.099
-0.022,0.029,0.967,0.671,1.709,0.793
0.026,-0.002,0.971,0.671,1.770,1.160
-0.030,0.047,0.980,1.160,1.709,1.221
-0.073,0.077,0.974,1.465,1.953,1.465
-0.070,0.074,0.975,1.709,1.831,1.587
-0.031,0.035,0.966,1.099,1.648,1.343
-0.018,0.028,0.963,1.465,2.075,1.648
-0.015,0.028,0.965,1.404,1.953,1.892
0.010,0.006,0.972,0.366,1.221,1.099
-0.056,0.066,0.976,1.587,2.014,0.916
-0.062,0.057,0.971,1.526,2.686,0.732
-0.067,0.065,0.974,0.854,1.709,1.892
-0.004,0.005,0.962,2.075,1.404,1.953
-0.021,0.032,0.973,0.549,2.075,1.160
-0.017,0.031,0.970,1.038,1.709,1.953
-0.012,0.029,0.972,1.648,1.709,2.197
-0.067,0.070,0.967,1.465,1.465,1.221
-0.030,0.032,0.960,1.282,2.258,0.793
-0.042,0.040,0.961,0.977,1.831,1.038
0.026,-0.012,0.969,0.610,1.770,1.404
-0.019,0.026,0.977,0.671,1.465,1.099
-0.027,0.031,0.980,0.977,2.197,0.793
-0.041,0.053,0.976,1.465,2.075,1.465
-0.068,0.065,0.972,1.587,1.221,1.892
-0.006,0.006,0.964,1.038,1.831,0.977
-0.012,0.010,0.962,1.709,2.197,1.343
0.031,-0.012,0.966,0.549,1.343,1.099
-0.018,0.028,0.972,0.977,1.404,1.587
-0.018,0.029,0.967,1.343,1.770,1.526
-0.022,0.029,0.968,0.427,1.892,0.732
-0.046,0.048,0.970,0.916,1.770,1.648
-0.058,0.052,0.965,0.854,1.709,1.892
0.012,-0.005,0.962,0.854,2.075,0.916
0.026,-0.001,0.969,1.343,2.563,1.343
-0.010,0.018,0.973,0.549,1.282,2.075
-0.023,0.031,0.973,0.671,1.343,1.160
-0.020,0.032,0.970,1.526,1.892,0.916
-0.017,0.013,0.962,1.709,1.526,1.465
-0.028,0.026,0.963,0.916,1.587,1.282
0.033,-0.011,0.969,0.793,1.709,1.526
0.003,0.020,0.975,1.282,1.648,1.343
-0.068,0.072,0.976,1.038,1.526,0.916
-0.022,0.032,0.970,1.343,1.648,1.099
-0.023,0.028,0.966,1.770,1.770,1.221
0.005,0.007,0.966,1.160,1.953,1.099
0.027,-0.001,0.969,0.732,1.770,1.099
0.024,-0.009,0.966,-2.136,-1.099,0.732
-0.048,0.057,0.985,1.099,2.563,2.686
-0.076,0.072,0.979,5.676,5.432,1.831
-0.013,0.028,0.972,0.427,1.099,1.709
-0.026,0.028,0.971,0.122,0.488,2.258
-0.016,0.030,0.966,1.953,2.625,1.709
-0.020,0.023,0.966,1.099,1.770,0.977
-0.022,0.031,0.970,-0.061,1.831,1.282
-0.019,0.028,0.970,1.831,1.709,1.343
-0.027,0.029,0.971,0.488,2.014,0.366
-0.024,0.033,0.974,0.488,1.404,1.648
-0.024,0.030,0.973,1.099,1.526,1.648
0.020,0.003,0.969,1.099,1.404,1.709
0.032,-0.013,0.963,0.977,1.282,1.892
0.005,0.019,0.969,0.244,1.709,1.526
-0.023,0.036,0.968,0.977,2.197,1.404
-0.022,0.030,0.967,0.854,2.380,0.854
-0.026,0.032,0.974,0.183,2.197,1.221
-0.022,0.033,0.974,1.160,2.319,1.831

-0.021,0.029,0.975,0.977,1.770,1.648
0.027,-0.006,0.968,1.221,1.465,1.709
-0.031,0.044,0.969,1.221,1.953,1.953
-0.052,0.052,0.967,0.916,2.014,1.343
-0.022,0.026,0.970,0.793,2.075,0.916
-0.018,0.030,0.973,0.671,1.953,1.221
-0.021,0.038,0.974,0.916,1.770,1.038
-0.023,0.034,0.967,1.587,1.831,0.977
-0.071,0.072,0.974,0.854,1.831,1.343
-0.059,0.061,0.970,0.427,1.709,2.075
-0.066,0.067,0.968,0.793,1.892,2.563
-0.018,0.033,0.970,1.099,2.075,1.831
-0.024,0.026,0.967,1.343,1.892,1.282
-0.022,0.026,0.968,0.977,2.136,1.892
-0.019,0.026,0.968,1.282,2.075,1.892
-0.066,0.059,0.970,0.854,2.441,1.465
-0.029,0.029,0.970,0.732,2.136,1.831
0.030,-0.009,0.973,1.099,2.197,1.953
-0.001,0.024,0.978,1.404,2.258,1.465
-0.068,0.074,0.977,1.343,2.197,1.038
-0.068,0.070,0.977,1.648,2.319,1.404
-0.062,0.056,0.967,1.282,2.014,1.953
0.012,0.002,0.966,1.526,1.526,2.625
0.026,-0.001,0.971,1.160,1.343,2.258
0.023,-0.003,0.970,1.099,2.136,1.282
-0.038,0.045,0.973,1.648,2.563,1.343
-0.067,0.061,0.955,-0.122,2.014,1.465
-0.021,0.016,0.964,0.061,0.122,1.404
0.031,-0.017,0.968,1.160,1.343,2.747
0.031,-0.012,0.967,0.610,1.404,1.221
0.000,0.022,0.974,1.038,1.709,0.244
-0.067,0.073,0.979,1.404,2.014,1.160
-0.057,0.056,0.970,0.977,1.343,1.343
-0.066,0.066,0.972,0.427,1.282,1.648
0.004,0.005,0.965,1.404,1.526,2.014
0.021,-0.005,0.965,1.953,1.770,1.343
-0.038,0.050,0.973,0.610,2.258,1.465
-0.028,0.045,0.978,0.854,1.038,2.075
-0.078,0.073,0.970,1.221,1.648,1.343
-0.025,0.023,0.965,0.732,1.404,1.099
0.020,-0.012,0.963,-0.366,0.000,1.282
0.021,-0.011,0.965,0.061,0.671,1.892
0.006,0.012,0.969,0.488,0.427,1.404
-0.059,0.069,0.974,-0.305,0.671,0.854
-0.059,0.054,0.966,0.183,0.793,0.366
-0.074,0.063,0.965,0.061,0.793,0.366
-0.009,0.011,0.963,0.366,1.343,1.038
0.017,0.002,0.976,0.183,2.136,1.648
-0.043,0.054,0.980,0.549,2.075,1.587
-0.084,0.076,0.970,1.526,1.587,1.404
-0.091,0.074,0.967,0.977,1.953,1.587
-0.052,0.039,0.967,0.854,1.892,1.709
-0.031,0.035,0.973,0.916,1.587,1.526
-0.029,0.031,0.975,1.404,2.075,1.282
-0.031,0.033,0.975,1.709,1.770,1.221
-0.025,0.038,0.973,1.343,1.099,1.770
-0.027,0.039,0.972,1.099,1.343,1.465
-0.028,0.033,0.970,1.892,1.587,1.343
-0.027,0.035,0.969,0.854,1.892,0.916
-0.028,0.034,0.969,1.099,1.343,1.465
-0.033,0.036,0.965,0.977,1.404,1.099
-0.033,0.036,0.965,0.916,1.770,1.404
-0.027,0.033,0.969,1.221,1.526,1.648
-0.028,0.038,0.966,0.183,1.099,1.648
-0.031,0.032,0.974,0.854,1.709,1.282
-0.027,0.031,0.974,1.465,2.319,0.549
-0.033,0.036,0.974,1.770,2.563,0.488
-0.030,0.037,0.973,2.930,2.991,0.977
-0.025,0.027,0.963,2.991,2.930,0.000
-0.027,0.027,0.967,0.793,2.075,0.122
-0.033,0.037,0.974,0.244,1.343,0.916
-0.029,0.037,0.973,1.770,1.953,1.282
-0.034,0.031,0.969,1.404,1.648,1.343
-0.031,0.031,0.971,0.732,1.526,1.953
-0.022,0.031,0.971,1.343,1.709,1.587
-0.020,0.027,0.968,1.343,1.404,1.404
-0.031,0.031,0.939,0.488,1.648,0.671
-0.028,0.033,0.967,1.221,2.258,1.343
-0.033,0.032,0.967,1.160,1.953,1.099
-0.033,0.033,0.970,0.854,2.319,1.160
-0.028,0.032,0.972,0.916,2.502,1.953
-0.030,0.031,0.971,0.916,1.892,1.892
-0.028,0.031,0.975,0.610,1.709,1.526
-0.028,0.031,0.976,0.854,1.343,1.465
-0.026,0.032,0.973,0.793,1.465,1.343
-0.026,0.033,0.967,0.793,1.343,1.343
-0.026,0.029,0.962,1.343,1.038,1.038
-0.030,0.031,0.963,0.610,1.526,0.122
-0.033,0.035,0.965,0.549,1.831,0.488
-0.041,0.041,0.964,1.221,2.563,0.916
-0.075,0.069,0.969,0.549,2.625,1.648
-0.077,0.063,0.970,0.427,2.319,2.258
-0.023,0.026,0.971,0.610,1.770,1.770
-0.027,0.032,0.980,0.305,1.587,1.099
-0.016,0.041,0.982,-1.404,0.854,1.038
-0.031,0.038,0.974,1.404,-0.122,1.831
-0.038,0.036,0.958,2.502,1.892,1.038
-0.065,0.079,0.970,0.122,2.808,1.831
-0.056,0.042,0.968,-0.854,0.732,2.075
0.014,0.002,0.964,-1.770,1.160,2.625

-0.034,0.040,0.973,-0.549,0.366,3.052
-0.029,0.038,0.974,1.526,1.526,1.221
-0.025,0.033,0.971,2.380,2.380,0.549
-0.027,0.037,0.968,0.732,1.770,0.793
-0.004,0.021,0.971,1.343,1.587,1.282
-0.020,0.022,0.961,2.197,2.319,0.793
0.012,0.002,0.964,1.709,3.174,0.366
-0.037,0.053,0.970,-7.019,3.662,3.967
-0.039,0.048,0.970,3.235,0.305,2.930
-0.018,0.043,1.000,3.845,4.700,2.563
-0.035,0.010,0.962,3.479,-0.977,1.587
0.001,0.008,0.970,-1.404,1.892,1.282
0.007,0.003,0.982,4.517,4.272,0.671
0.011,0.011,0.974,3.479,3.113,2.319
-0.027,0.044,0.971,0.122,-0.122,1.892
-0.038,0.044,0.937,1.404,1.465,1.343
-0.027,0.038,0.968,1.709,2.319,1.770
-0.026,0.037,0.969,0.610,1.648,2.319
-0.029,0.040,0.967,0.549,1.648,1.892
-0.035,0.036,0.968,1.160,1.770,1.831
-0.032,0.034,0.968,0.671,1.892,1.648
-0.031,0.030,0.970,1.465,2.319,2.014
-0.029,0.032,0.973,0.305,1.770,1.831
-0.051,0.052,0.973,0.549,1.465,1.831
-0.066,0.065,0.972,0.732,1.892,1.953
0.000,0.016,0.973,-0.061,1.526,1.160
0.010,0.013,0.974,0.793,1.709,1.221
0.011,0.008,0.969,1.404,2.075,1.343
-0.039,0.040,0.961,1.709,1.526,1.892
-0.031,0.036,0.957,1.343,1.953,2.502
-0.028,0.034,0.963,0.000,1.770,2.563
-0.041,0.039,0.965,0.061,1.343,2.625
0.019,-0.001,0.971,0.183,2.197,1.770
-0.011,0.027,0.977,0.427,2.319,1.221
-0.078,0.081,0.974,1.221,2.319,0.854
-0.070,0.070,0.976,0.977,2.258,1.465
-0.041,0.039,0.969,1.404,1.709,1.343
-0.037,0.036,0.970,1.282,2.075,1.648
0.003,0.014,0.974,1.038,1.160,1.831
0.023,0.003,0.971,1.526,1.099,1.404
-0.030,0.048,0.975,1.282,1.892,0.977
-0.081,0.080,0.969,1.099,1.526,0.793
-0.088,0.083,0.972,1.099,1.404,0.305
-0.039,0.048,0.970,0.854,1.587,0.061
-0.040,0.046,0.968,1.465,2.319,1.221
-0.035,0.043,0.969,1.648,1.953,2.075
0.008,0.019,0.978,0.732,1.892,2.502
-0.061,0.068,0.975,1.526,1.770,2.258
-0.076,0.063,0.969,1.282,1.770,2.319
-0.082,0.067,0.966,1.099,2.014,1.709
-0.030,0.033,0.965,1.160,2.258,1.404
-0.035,0.027,0.964,1.160,2.258,0.549
-0.028,0.030,0.971,-0.122,2.319,0.549
-0.019,0.037,0.980,-0.122,2.014,0.671
-0.080,0.083,0.982,0.427,1.343,0.122
-0.055,0.055,0.978,0.122,0.854,-0.122
-0.068,0.067,0.964,1.648,0.793,0.305
-0.018,0.027,0.956,2.258,2.075,0.671
-0.037,0.044,0.959,0.244,2.014,0.793
-0.045,0.045,0.965,-0.305,1.831,2.075
-0.066,0.060,0.961,0.854,2.991,2.686
-0.088,0.066,0.959,-0.610,5.005,3.845
-0.009,0.018,0.967,-5.737,0.305,3.235
0.009,-0.020,0.942,-14.160,-3.052,4.761
0.013,0.026,0.980,-13.489,-6.958,8.301
-0.040,0.089,0.990,-6.409,-2.930,5.432
-0.035,0.070,0.975,5.249,3.601,0.549
-0.035,0.045,0.957,1.038,2.258,0.061
-0.073,0.086,0.969,-1.221,1.282,2.075
0.010,0.034,0.963,2.014,1.404,0.916
0.009,0.039,0.963,1.465,1.831,-0.183
-0.069,0.094,0.965,0.366,2.258,0.000
-0.067,0.082,0.968,0.122,2.258,1.160
-0.042,0.070,0.970,1.343,2.319,1.282
-0.044,0.069,0.973,0.671,2.014,1.404
0.013,0.036,0.967,0.916,1.831,1.953
-0.032,0.063,0.966,1.587,2.258,1.709
-0.098,0.098,0.969,0.977,2.258,1.587
-0.084,0.099,0.979,0.916,2.258,1.892
-0.070,0.080,0.973,1.526,1.709,1.404
-0.038,0.061,0.969,1.343,1.038,0.916
-0.044,0.065,0.965,1.099,0.916,1.099
-0.101,0.080,0.940,5.188,-0.122,0.305
-0.073,0.067,0.952,2.747,1.892,2.136
-0.078,0.088,0.991,-0.549,4.211,6.470
-0.025,0.024,1.004,-0.305,4.578,2.441
0.026,0.013,0.990,3.601,1.648,0.122
-0.048,0.059,0.960,2.075,0.061,0.427
-0.059,0.063,0.951,1.221,0.549,1.038
-0.052,0.063,0.954,0.732,1.831,1.770
-0.071,0.082,0.978,0.061,2.441,2.380
-0.069,0.082,0.977,1.038,1.831,2.380
0.009,0.024,0.973,1.404,0.916,1.221
-0.003,0.027,0.948,3.662,-0.488,0.000
-0.047,0.058,0.955,1.221,2.380,1.282
-0.041,0.072,0.972,-0.122,4.089,2.258
-0.024,0.060,0.987,0.366,2.625,2.625
-0.102,0.096,0.984,0.244,2.075,1.099
-0.052,0.063,0.964,2.625,0.671,0.366
0.007,0.023,0.957,1.831,1.160,1.221

-0.046,0.068,0.960,1.160,1.770,1.404
-0.045,0.060,0.967,1.587,2.075,2.075
-0.035,0.061,0.973,0.427,2.136,2.502
-0.033,0.059,0.971,0.916,1.282,2.136
-0.037,0.054,0.969,1.160,1.648,0.977
-0.036,0.057,0.972,0.610,1.709,0.732
-0.038,0.063,0.968,1.709,2.136,0.854
-0.044,0.064,0.966,1.526,1.465,0.671
-0.045,0.067,0.966,1.282,1.709,0.793
-0.052,0.073,0.967,1.221,1.709,1.526
-0.070,0.081,0.966,0.671,1.465,2.075
0.005,0.026,0.969,0.916,1.587,2.319
-0.001,0.026,0.975,1.221,2.441,2.502
0.006,0.031,0.974,1.343,1.404,2.319
-0.069,0.088,0.966,1.404,1.038,1.648
-0.099,0.093,0.961,0.916,1.648,1.465
-0.025,0.041,0.960,0.122,1.953,1.038
0.011,0.050,0.964,0.854,2.441,1.648
0.012,0.019,0.975,0.916,2.319,1.404
-0.030,0.062,0.977,1.099,2.014,1.221
-0.098,0.099,0.972,1.770,1.160,2.014
-0.069,0.072,0.963,1.282,1.160,1.099
0.003,0.023,0.963,1.221,1.831,0.244
-0.010,0.043,0.938,0.671,2.075,1.282
-0.041,0.063,0.969,0.732,1.953,1.465
-0.033,0.060,0.968,1.343,2.258,1.221
-0.042,0.061,0.973,0.732,1.648,0.671
-0.046,0.065,0.974,0.854,2.258,0.916
-0.040,0.059,0.967,2.075,1.587,1.892
-0.046,0.060,0.970,1.038,1.892,0.916
-0.045,0.061,0.973,0.793,2.197,1.343
-0.037,0.057,0.970,1.526,1.160,2.014
-0.043,0.060,0.968,0.732,1.343,0.916
-0.036,0.062,0.975,0.488,2.075,0.916
-0.035,0.063,0.972,1.587,1.587,0.854
-0.043,0.064,0.965,1.038,0.732,0.732
-0.049,0.063,0.962,1.160,1.404,0.977
-0.045,0.063,0.964,1.587,2.319,1.587
-0.041,0.066,0.964,1.038,2.380,1.526
-0.044,0.062,0.969,0.793,3.113,1.343
-0.046,0.064,0.968,1.526,3.601,1.465
-0.035,0.063,0.969,0.488,2.991,2.014
-0.036,0.062,0.973,1.099,1.526,1.770
-0.046,0.059,0.967,1.221,2.441,0.671
-0.045,0.058,0.966,0.732,1.831,1.160
-0.043,0.060,0.969,0.366,2.014,1.160
-0.041,0.059,0.977,0.916,2.075,1.404
-0.040,0.057,0.974,1.160,0.427,0.916
-0.043,0.060,0.965,1.160,0.732,0.610
-0.041,0.059,0.969,0.671,0.427,0.854
-0.041,0.061,0.963,1.221,0.366,0.488
-0.043,0.065,0.968,0.732,0.854,0.916
-0.039,0.068,0.973,1.038,1.099,1.404
-0.043,0.069,0.968,1.282,1.648,1.099
-0.047,0.064,0.928,1.709,0.488,1.831
-0.055,0.075,0.957,-3.723,1.343,2.441
-0.033,0.070,0.991,2.441,5.798,3.113
-0.025,0.056,0.977,3.967,3.723,1.831
-0.047,0.062,0.979,-0.549,1.099,2.625
-0.048,0.058,0.959,2.747,0.305,1.831
-0.112,0.093,0.954,1.160,1.709,1.343
-0.062,0.072,0.964,-0.610,2.380,1.526
0.019,0.024,0.967,1.160,1.221,1.709
-0.000,0.034,0.966,1.770,1.709,0.427
0.004,0.038,0.969,1.343,1.465,0.854
-0.042,0.068,0.969,0.977,2.319,0.488
-0.043,0.067,0.967,1.343,2.563,1.282
-0.043,0.065,0.969,0.854,2.441,1.709
-0.042,0.034,0.971,0.671,2.380,2.136
-0.043,0.061,0.970,0.977,2.563,1.892
-0.039,0.058,0.970,1.038,2.441,1.892
-0.058,0.069,0.965,1.648,1.587,1.648
-0.062,0.073,0.961,0.671,1.648,1.648
0.010,0.084,0.968,0.061,2.075,1.648
0.006,0.028,0.974,0.854,2.197,1.770
0.002,0.040,0.977,1.160,1.038,2.258
-0.045,0.067,0.967,0.854,1.282,1.282
-0.044,0.064,0.965,0.366,0.549,1.892
-0.043,0.062,0.967,0.793,0.732,1.892
-0.044,0.064,0.964,0.916,1.099,2.014
-0.043,0.065,0.961,0.732,2.686,1.587
-0.046,0.064,0.967,0.061,2.197,1.709
-0.045,0.066,0.970,0.671,1.465,2.136
-0.048,0.070,0.968,1.709,2.686,2.625
0.017,0.019,0.975,0.671,1.709,1.831
-0.017,0.041,0.975,1.160,1.526,0.916
-0.016,0.037,0.968,1.282,1.160,0.916
-0.080,0.095,0.964,1.343,1.099,1.587
-0.048,0.062,0.961,0.916,2.869,1.404
-0.036,0.058,0.969,0.366,2.625,1.343
-0.032,0.066,0.973,-0.122,1.526,1.282
-0.041,0.063,0.967,0.916,1.099,0.366
-0.046,0.062,0.962,1.709,2.563,0.366
-0.048,0.067,0.963,0.305,1.221,1.221
-0.049,0.067,0.966,1.221,2.808,1.160
-0.043,0.066,0.970,0.916,2.319,1.892
-0.038,0.065,0.977,1.343,1.709,2.686
-0.039,0.062,0.973,1.099,1.099,1.892
-0.042,0.063,0.968,1.282,2.197,1.770
-0.039,0.063,0.969,0.916,1.343,2.075

-0.046,0.064,0.965,0.610,1.160,1.587
-0.050,0.062,0.965,1.221,2.319,1.465
-0.041,0.060,0.971,1.038,2.319,2.075
-0.039,0.063,0.978,0.549,1.587,1.770
-0.039,0.062,0.976,1.587,1.160,1.404
-0.034,0.054,0.962,1.221,-1.465,1.404
-0.065,0.066,0.953,-2.258,-3.662,2.869
-0.104,0.115,0.971,0.671,0.000,3.174
-0.075,0.080,0.960,1.099,1.709,3.479
0.013,0.029,0.976,0.000,2.319,3.113
-0.005,0.038,0.977,1.465,1.648,1.648
-0.088,0.094,0.967,2.197,2.441,0.549
-0.081,0.093,0.967,0.305,1.099,1.465
-0.110,0.100,0.965,1.038,2.991,1.343
-0.027,0.044,0.968,1.587,2.991,0.427
0.021,0.020,0.981,2.014,3.662,-0.610
-0.050,0.069,0.982,2.563,3.601,-1.709
-0.111,0.104,0.962,3.662,4.089,0.061
-0.114,0.106,0.952,0.671,0.244,1.831
-0.081,0.077,0.952,0.549,1.709,2.502
0.008,0.021,0.965,1.831,3.784,1.831
0.001,0.039,0.978,0.671,2.441,1.709
-0.081,0.099,0.979,-0.122,2.258,1.587
-0.075,0.090,0.975,1.038,1.038,1.282
-0.103,0.097,0.968,0.549,1.526,0.366
-0.046,0.067,0.965,0.244,0.916,0.610
-0.051,0.062,0.962,1.404,2.075,0.916
-0.048,0.067,0.965,0.610,1.648,1.404
-0.044,0.065,0.973,1.038,2.197,1.831
-0.041,0.073,0.967,1.831,1.892,1.831
-0.039,0.051,0.958,3.845,3.845,0.061
-0.083,0.064,0.954,-0.916,-2.625,0.366
-0.096,0.092,0.980,2.380,5.798,1.343
-0.083,0.082,0.965,2.991,1.953,2.197
-0.010,0.034,0.975,-1.282,1.404,1.953
-0.048,0.067,0.977,1.404,1.465,2.075
-0.045,0.055,0.961,2.319,1.709,1.465
-0.039,0.059,0.965,0.671,1.282,1.160
-0.039,0.058,0.965,1.343,0.977,0.610
-0.040,0.058,0.961,1.160,1.892,-0.610
-0.045,0.065,0.968,0.122,1.526,-0.244
-0.048,0.068,0.970,0.610,2.258,0.366
-0.048,0.069,0.969,0.916,2.136,0.916
-0.074,0.087,0.970,0.244,1.099,1.282
-0.079,0.082,0.963,1.160,1.465,3.052
0.006,0.026,0.962,0.671,1.099,2.502
-0.002,0.035,0.963,1.282,2.319,1.587
0.010,0.031,0.971,0.610,2.502,1.953
-0.067,0.083,0.973,0.916,1.770,1.770
-0.104,0.101,0.965,0.793,1.465,1.465
-0.037,0.049,0.965,0.610,1.526,1.709
-0.049,0.056,0.956,1.221,0.916,1.831
0.013,0.027,0.965,1.465,2.441,1.831
-0.031,0.069,0.977,0.366,1.892,1.709
-0.064,0.086,0.977,1.892,1.160,1.770
-0.048,0.070,0.979,2.380,0.305,2.563
-0.047,0.070,0.972,2.441,-0.671,2.808
-0.042,0.066,0.955,3.967,0.854,2.808
-0.040,0.059,0.950,2.869,1.160,2.808
-0.045,0.056,0.952,0.977,1.587,2.563
-0.045,0.053,0.957,1.343,2.991,3.113
-0.046,0.050,0.962,1.282,3.662,2.075
-0.056,0.057,0.968,1.099,4.028,1.282
-0.083,0.068,0.974,1.282,3.784,-0.305
-0.046,0.052,0.981,0.793,2.258,1.343
-0.043,0.053,0.978,1.709,2.197,1.465
-0.043,0.053,0.973,1.648,1.953,0.305
-0.046,0.052,0.966,1.404,1.526,0.122
-0.047,0.056,0.960,1.831,1.831,0.610
-0.040,0.060,0.961,1.770,2.502,0.671
-0.045,0.062,0.963,0.916,2.625,0.305
-0.046,0.063,0.965,0.854,2.747,0.366
-0.046,0.065,0.966,1.770,2.930,1.099
-0.048,0.067,0.971,0.488,1.892,1.770
-0.047,0.065,0.974,1.099,1.892,2.502
-0.051,0.060,0.972,1.587,2.014,2.014
-0.048,0.058,0.970,0.549,2.014,2.502
-0.042,0.058,0.969,1.099,2.441,2.502
-0.014,0.019,0.961,1.099,0.854,2.380
-0.009,0.022,0.959,1.038,2.258,0.854
-0.001,0.017,0.964,1.465,2.380,0.671
-0.063,0.072,0.965,1.282,2.075,0.732
-0.053,0.070,0.973,0.671,2.319,-0.061
-0.072,0.078,0.971,1.831,2.625,-0.244
-0.052,0.058,0.971,1.343,1.648,-1.099
-0.055,0.062,0.968,2.014,2.014,0.061
-0.045,0.063,0.969,1.160,1.892,0.977
-0.043,0.062,0.967,1.099,1.038,1.160
-0.039,0.057,0.961,1.526,0.732,1.099
-0.042,0.053,0.966,0.977,1.343,0.427
-0.043,0.059,0.970,1.465,1.953,0.366
-0.046,0.062,0.969,0.732,1.526,0.793
-0.047,0.065,0.967,1.465,2.930,0.793
-0.049,0.063,0.966,0.671,2.869,1.831
-0.050,0.058,0.973,0.610,1.770,2.441
-0.045,0.055,0.973,1.038,1.587,2.319
0.011,0.014,0.972,1.343,1.892,2.197
-0.050,0.058,0.970,1.343,1.282,1.648
-0.043,0.057,0.963,1.343,1.526,1.221
-0.102,0.096,0.963,1.099,2.136,1.709

-0.060,0.067,0.961,1.343,1.892,2.014
0.010,0.017,0.964,1.160,1.160,1.587
-0.015,0.008,0.959,1.343,2.563,0.488
-0.009,0.034,0.971,1.038,2.258,1.221
-0.091,0.090,0.972,0.610,1.892,1.465
-0.099,0.088,0.967,1.465,2.319,2.014
-0.022,0.032,0.968,1.099,1.953,1.892
0.008,0.050,0.963,1.099,1.343,1.282
0.016,0.015,0.966,1.709,2.258,1.343
-0.044,0.058,0.972,0.366,1.038,0.977
-0.106,0.100,0.966,0.488,2.441,0.854
-0.105,0.101,0.970,0.427,1.221,1.221
-0.076,0.078,0.964,0.244,1.160,1.099
-0.035,0.049,0.966,0.854,1.526,1.587
-0.043,0.056,0.965,1.404,2.625,1.099
-0.040,0.057,0.974,0.244,1.953,1.038
-0.046,0.058,0.970,1.282,1.343,0.916
-0.050,0.059,0.965,1.160,1.038,0.854
-0.050,0.059,0.959,1.770,1.770,1.343
-0.044,0.067,0.962,2.136,2.747,1.648
-0.041,0.054,0.965,1.709,2.502,0.549
-0.040,0.059,0.971,0.305,1.404,1.892
-0.042,0.057,0.966,1.953,2.136,0.977
-0.048,0.057,0.964,0.793,2.869,0.244
-0.110,0.095,0.963,1.221,2.502,1.587
-0.097,0.093,0.963,1.770,2.686,2.197
-0.094,0.079,0.964,0.854,2.380,1.587
-0.012,0.027,0.971,0.244,1.587,1.343
0.010,0.027,0.974,1.709,1.465,1.953
-0.041,0.059,0.969,1.160,1.099,0.793
-0.042,0.059,0.963,1.526,2.014,0.793
-0.041,0.055,0.965,1.709,1.587,1.526
-0.039,0.055,0.961,0.916,1.465,0.549
-0.044,0.054,0.965,0.793,2.197,0.000
-0.042,0.057,0.966,1.465,2.686,0.183
-0.043,0.058,0.968,1.526,1.831,0.427
-0.047,0.061,0.969,0.854,2.136,0.122
-0.050,0.060,0.966,1.099,2.380,0.793
0.018,0.028,0.965,1.282,3.113,2.380
0.003,0.035,0.974,0.549,2.014,2.625
-0.035,0.051,0.971,1.099,1.953,1.282
-0.040,0.051,0.965,1.587,1.526,1.343
-0.042,0.053,0.964,0.916,1.770,1.160
-0.041,0.055,0.959,0.732,1.648,0.732
-0.045,0.054,0.967,0.427,2.991,0.854
-0.036,0.058,0.971,0.854,2.869,1.465
-0.042,0.057,0.970,0.793,2.563,1.343
-0.042,0.054,0.971,0.549,2.014,1.709
-0.042,0.054,0.970,0.488,1.343,1.892
-0.038,0.052,0.967,1.404,2.380,1.465
-0.041,0.054,0.969,0.183,1.282,1.648
-0.105,0.100,0.968,0.366,1.831,1.831
-0.060,0.060,0.964,1.160,2.686,2.197
0.016,0.022,0.970,0.854,1.953,2.258
0.010,0.022,0.969,1.343,1.648,2.441
-0.005,0.034,0.969,1.404,1.831,1.526
-0.091,0.088,0.969,0.549,2.441,1.587
-0.097,0.085,0.967,0.549,1.648,2.441
-0.094,0.088,0.970,0.732,1.221,2.563
-0.021,0.039,0.965,1.038,1.404,2.197
0.017,0.019,0.967,0.793,1.526,1.648
-0.043,0.062,0.967,1.343,2.747,1.343
-0.106,0.099,0.965,0.732,2.502,1.038
-0.105,0.101,0.968,1.587,2.197,1.709
-0.062,0.067,0.963,1.648,2.930,1.709
0.013,0.020,0.970,0.610,1.770,1.648
-0.006,0.042,0.972,0.671,2.197,1.282
-0.087,0.092,0.970,1.465,2.319,1.587
-0.087,0.087,0.973,0.732,2.075,1.587
-0.093,0.086,0.968,1.160,1.648,2.258
